<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20191018,000000,1495.1000000,1497.0000000,1488.3000000,1493.4000000,194910
20191020,000000,1495.6000000,1496.0000000,1492.6000000,1493.0000000,19213
20191021,000000,1493.0000000,1498.7000000,1484.0000000,1487.5000000,265119
20191022,000000,1487.6000000,1493.7000000,1485.7000000,1492.8000000,189719
20191023,000000,1492.7000000,1499.4000000,1491.1000000,1495.5000000,222701
20191024,000000,1495.4000000,1506.9000000,1490.4000000,1505.6000000,282708
20191025,000000,1505.7000000,1520.9000000,1503.1000000,1507.1000000,327750
20191027,000000,1507.4000000,1508.8000000,1504.7000000,1506.3000000,21988
20191028,000000,1506.2000000,1510.8000000,1492.3000000,1494.0000000,305484
20191029,000000,1494.1000000,1497.1000000,1485.6000000,1491.4000000,247035
20191030,000000,1491.3000000,1501.8000000,1483.1000000,1499.3000000,320620
20191031,000000,1499.2000000,1516.7000000,1499.0000000,1513.0000000,347561
20191101,000000,1513.0000000,1519.0000000,1505.4000000,1516.7000000,308624
20191103,000000,1516.4000000,1516.5000000,1512.7000000,1513.8000000,22908
20191104,000000,1513.7000000,1517.1000000,1506.5000000,1508.7000000,233872
20191105,000000,1508.7000000,1509.8000000,1480.7000000,1485.6000000,431767
20191106,000000,1485.6000000,1495.9000000,1484.3000000,1492.2000000,250870
20191107,000000,1492.2000000,1493.6000000,1461.4000000,1469.6000000,513918
20191108,000000,1469.6000000,1473.9000000,1457.0000000,1459.8000000,313183
20191110,000000,1460.0000000,1464.6000000,1459.5000000,1463.3000000,30918
20191111,000000,1463.2000000,1467.4000000,1448.9000000,1453.2000000,257142
20191112,000000,1453.3000000,1462.5000000,1446.2000000,1462.0000000,338847
20191113,000000,1462.0000000,1467.9000000,1458.5000000,1466.4000000,292374
20191114,000000,1466.4000000,1475.3000000,1463.8000000,1464.5000000,284511
20191115,000000,1464.5000000,1469.8000000,1462.8000000,1468.7000000,178162
20191117,000000,1467.8000000,1470.2000000,1467.8000000,1469.6000000,2698
20191118,000000,1469.6000000,1474.4000000,1456.6000000,1472.1000000,298142
20191119,000000,1472.1000000,1475.8000000,1465.1000000,1474.9000000,266114
20191120,000000,1474.9000000,1479.2000000,1466.1000000,1474.7000000,293141
20191121,000000,1474.6000000,1475.9000000,1462.4000000,1465.2000000,307663
20191122,000000,1465.2000000,1473.4000000,1461.2000000,1461.5000000,242865
20191124,000000,1461.0000000,1461.2000000,1459.4000000,1460.3000000,3748
20191125,000000,1460.4000000,1462.0000000,1453.4000000,1453.7000000,209351
20191126,000000,1453.6000000,1462.9000000,1449.6000000,1460.4000000,166388
20191127,000000,1460.4000000,1461.1000000,1452.0000000,1456.0000000,46133
20191128,000000,1455.9000000,1462.7000000,1453.8000000,1462.3000000,4942
20191129,000000,1462.3000000,1472.9000000,1459.1000000,1470.4000000,167497
20191201,000000,1470.3000000,1470.6000000,1467.8000000,1468.0000000,3003
20191202,000000,1467.9000000,1471.6000000,1459.8000000,1468.5000000,267497
20191203,000000,1468.5000000,1487.7000000,1465.4000000,1482.4000000,334395
20191204,000000,1482.4000000,1489.9000000,1476.7000000,1481.1000000,287962
20191205,000000,1481.0000000,1485.7000000,1478.0000000,1481.0000000,222206
20191206,000000,1481.0000000,1485.2000000,1463.3000000,1464.5000000,283492
20191208,000000,1464.1000000,1464.6000000,1463.0000000,1464.5000000,3596
20191209,000000,1464.5000000,1469.8000000,1463.5000000,1465.5000000,154844
20191210,000000,1465.4000000,1473.7000000,1464.2000000,1468.3000000,209019
20191211,000000,1468.3000000,1483.5000000,1466.9000000,1478.9000000,224493
20191212,000000,1479.0000000,1491.6000000,1465.5000000,1469.3000000,333557
20191213,000000,1469.5000000,1482.5000000,1469.1000000,1480.3000000,278807
20191215,000000,1480.0000000,1480.8000000,1478.1000000,1478.4000000,2717
20191216,000000,1478.5000000,1484.5000000,1477.4000000,1479.6000000,157825
20191217,000000,1479.7000000,1484.9000000,1478.4000000,1480.0000000,155558
20191218,000000,1479.9000000,1483.6000000,1474.3000000,1479.9000000,185826
20191219,000000,1479.8000000,1485.8000000,1477.1000000,1482.4000000,182848
20191220,000000,1482.3000000,1484.8000000,1479.5000000,1482.4000000,134823
20191222,000000,1482.4000000,1482.5000000,1481.2000000,1482.1000000,2021
20191223,000000,1482.1000000,1490.1000000,1482.0000000,1489.2000000,153388
20191224,000000,1489.3000000,1505.0000000,1488.1000000,1504.4000000,166823
20191225,000000,1503.9000000,1504.8000000,1502.1000000,1504.0000000,3348
20191226,000000,1504.1000000,1517.4000000,1502.3000000,1515.7000000,206033
20191227,000000,1515.8000000,1519.9000000,1512.1000000,1515.6000000,183744
20191229,000000,1515.9000000,1517.5000000,1515.3000000,1517.0000000,4232
20191230,000000,1517.0000000,1519.1000000,1513.5000000,1517.8000000,159729
20191231,000000,1517.8000000,1529.0000000,1517.7000000,1520.0000000,194278
20200101,000000,1521.0000000,1524.0000000,1520.5000000,1521.0000000,5291
20200102,000000,1520.9000000,1534.0000000,1519.7000000,1531.3000000,236447
20200103,000000,1531.3000000,1556.6000000,1531.3000000,1555.2000000,383128
20200105,000000,1562.7000000,1590.9000000,1562.3000000,1571.6000000,42728
20200106,000000,1571.5000000,1582.5000000,1562.7000000,1565.7000000,452446
20200107,000000,1565.8000000,1600.0000000,1557.0000000,1596.7000000,401519
20200108,000000,1596.6000000,1613.3000000,1553.4000000,1559.0000000,670982
20200109,000000,1559.0000000,1562.4000000,1541.0000000,1553.6000000,325402
20200110,000000,1553.6000000,1564.1000000,1546.7000000,1563.2000000,288425
20200112,000000,1563.0000000,1563.1000000,1558.9000000,1560.1000000,4959
20200113,000000,1560.3000000,1561.0000000,1545.4000000,1545.8000000,216256
20200114,000000,1545.7000000,1550.6000000,1536.4000000,1550.0000000,284252
20200115,000000,1550.1000000,1558.8000000,1546.7000000,1556.4000000,258432
20200116,000000,1556.4000000,1558.2000000,1548.0000000,1552.3000000,226927
20200117,000000,1552.4000000,1561.4000000,1549.3000000,1557.3000000,223962
20200119,000000,1557.3000000,1559.1000000,1555.9000000,1557.1000000,3400
20200120,000000,1557.1000000,1562.7000000,1556.6000000,1561.3000000,68128
20200121,000000,1561.2000000,1568.8000000,1546.0000000,1556.3000000,328460
20200122,000000,1556.3000000,1563.3000000,1550.0000000,1561.0000000,215791
20200123,000000,1561.0000000,1567.5000000,1551.3000000,1560.3000000,283759
20200124,000000,1560.3000000,1575.3000000,1555.8000000,1571.3000000,310604
20200126,000000,1580.5000000,1588.4000000,1578.7000000,1582.1000000,25447
20200127,000000,1582.0000000,1585.8000000,1575.3000000,1580.3000000,276080
20200128,000000,1580.3000000,1582.2000000,1564.6000000,1567.5000000,244763
20200129,000000,1567.4000000,1577.7000000,1562.0000000,1576.7000000,132725
20200130,000000,1576.6000000,1585.0000000,1571.5000000,1579.7000000,29743
20200131,000000,1579.7000000,1595.5000000,1575.0000000,1593.6000000,275509
20200202,000000,1597.8000000,1598.5000000,1592.0000000,1593.9000000,12266
20200203,000000,1593.9000000,1594.5000000,1573.3000000,1583.1000000,266834
20200204,000000,1583.0000000,1584.5000000,1552.8000000,1557.8000000,313445
20200205,000000,1557.8000000,1566.2000000,1551.1000000,1559.7000000,269458
20200206,000000,1559.7000000,1571.9000000,1556.0000000,1569.3000000,209134
20200207,000000,1569.3000000,1577.7000000,1563.6000000,1573.8000000,249531
20200209,000000,1575.8000000,1580.2000000,1572.6000000,1578.3000000,10584
20200210,000000,1578.3000000,1580.5000000,1571.5000000,1575.4000000,172597
20200211,000000,1575.5000000,1577.5000000,1565.2000000,1570.3000000,210681
20200212,000000,1570.3000000,1574.4000000,1564.4000000,1572.8000000,171920
20200213,000000,1572.8000000,1581.7000000,1572.0000000,1580.4000000,245995
20200214,000000,1580.3000000,1588.2000000,1576.0000000,1586.9000000,201232
20200216,000000,1585.1000000,1586.2000000,1583.3000000,1586.0000000,4547
20200217,000000,1586.1000000,1589.0000000,1581.8000000,1587.0000000,68359
20200218,000000,1587.1000000,1608.2000000,1587.0000000,1603.7000000,303905
20200219,000000,1603.8000000,1615.9000000,1602.4000000,1613.0000000,293319
20200220,000000,1613.1000000,1626.5000000,1606.6000000,1624.8000000,362618
20200221,000000,1624.9000000,1652.1000000,1621.6000000,1645.9000000,421682
20200223,000000,1656.0000000,1684.1000000,1654.6000000,1668.2000000,38986
20200224,000000,1668.2000000,1691.7000000,1652.8000000,1656.1000000,556253
20200225,000000,1656.0000000,1661.0000000,1627.0000000,1641.9000000,531146
20200226,000000,1641.8000000,1657.1000000,1626.7000000,1645.5000000,419059
20200227,000000,1645.3000000,1662.3000000,1636.7000000,1647.3000000,385213
20200228,000000,1647.2000000,1649.8000000,1564.0000000,1587.3000000,453632
20200301,000000,1592.8000000,1594.3000000,1576.3000000,1586.1000000,15270
20200302,000000,1585.9000000,1612.1000000,1582.5000000,1592.9000000,340417
20200303,000000,1592.7000000,1654.3000000,1590.9000000,1646.8000000,252731
20200304,000000,1646.8000000,1650.6000000,1632.6000000,1637.4000000,244352
20200305,000000,1637.2000000,1675.7000000,1636.2000000,1675.3000000,275354
20200306,000000,1675.2000000,1692.8000000,1645.4000000,1674.2000000,409983
20200308,000000,1692.6000000,1704.3000000,1680.4000000,1701.2000000,37354
20200309,000000,1701.2000000,1704.0000000,1658.0000000,1666.8000000,319380
20200310,000000,1666.6000000,1671.7000000,1641.7000000,1652.4000000,203080
20200311,000000,1652.4000000,1671.8000000,1632.7000000,1643.4000000,184978
20200312,000000,1643.3000000,1651.0000000,1560.6000000,1576.7000000,276907
20200313,000000,1576.4000000,1597.9000000,1504.1000000,1528.9000000,254854
20200315,000000,1563.8000000,1574.8000000,1539.8000000,1557.5000000,36931
20200316,000000,1557.5000000,1560.8000000,1450.9000000,1507.2000000,364779
20200317,000000,1507.0000000,1554.3000000,1465.6000000,1538.3000000,258610
20200318,000000,1538.3000000,1540.6000000,1473.8000000,1499.6000000,263613
20200319,000000,1499.8000000,1500.4000000,1457.5000000,1474.1000000,174688
20200320,000000,1474.1000000,1519.4000000,1473.5000000,1501.1000000,162978
20200322,000000,1505.0000000,1510.7000000,1484.6000000,1493.9000000,19543
20200323,000000,1493.8000000,1576.0000000,1488.2000000,1575.5000000,172481
20200324,000000,1575.7000000,1699.3000000,1569.4000000,1692.3000000,267691
20200325,000000,1692.2000000,1694.5000000,1615.2000000,1638.4000000,157816
20200326,000000,1638.6000000,1672.5000000,1611.0000000,1636.6000000,132311
20200327,000000,1636.5000000,1647.2000000,1611.5000000,1630.6000000,47506
20200329,000000,1641.2000000,1652.8000000,1634.4000000,1642.6000000,639
20200330,000000,1642.6000000,1645.6000000,1607.2000000,1638.2000000,7593
20200331,000000,1638.3000000,1642.0000000,1576.0000000,1592.2000000,140083
20200401,000000,1592.0000000,1612.4000000,1581.2000000,1604.9000000,126336
20200402,000000,1605.0000000,1645.6000000,1595.2000000,1637.0000000,127043
20200403,000000,1636.7000000,1652.1000000,1624.4000000,1648.8000000,114515
20200405,000000,1647.7000000,1651.6000000,1639.3000000,1651.0000000,6465
20200406,000000,1651.1000000,1742.6000000,1638.2000000,1728.0000000,163654
20200407,000000,1727.6000000,1734.5000000,1672.0000000,1679.2000000,153614
20200408,000000,1679.0000000,1695.8000000,1670.7000000,1680.5000000,110585
20200409,000000,1680.4000000,1754.5000000,1680.0000000,1740.6000000,165484
20200412,000000,1742.3000000,1747.7000000,1731.8000000,1738.7000000,7817
20200413,000000,1738.6000000,1772.8000000,1724.2000000,1768.2000000,147213
20200414,000000,1768.0000000,1788.8000000,1747.1000000,1751.3000000,195347
20200415,000000,1751.3000000,1759.8000000,1731.6000000,1742.4000000,161657
20200416,000000,1742.5000000,1768.0000000,1716.4000000,1730.8000000,183636
20200417,000000,1731.0000000,1736.5000000,1691.2000000,1694.5000000,184135
20200419,000000,1693.0000000,1697.1000000,1686.2000000,1689.5000000,6820
20200420,000000,1689.7000000,1718.4000000,1685.0000000,1706.3000000,165724
20200421,000000,1706.5000000,1718.0000000,1666.2000000,1706.0000000,204905
20200422,000000,1705.9000000,1742.4000000,1695.4000000,1735.1000000,173349
20200423,000000,1735.1000000,1764.2000000,1730.6000000,1748.6000000,168285
20200424,000000,1748.4000000,1760.2000000,1725.4000000,1745.7000000,158106
20200426,000000,1745.0000000,1745.8000000,1737.1000000,1743.4000000,4599
20200427,000000,1743.3000000,1745.8000000,1717.0000000,1720.5000000,134665
20200428,000000,1720.5000000,1731.9000000,1704.1000000,1720.1000000,157994
20200429,000000,1720.1000000,1733.5000000,1708.2000000,1729.8000000,154434
20200430,000000,1729.6000000,1737.0000000,1687.5000000,1695.6000000,200183
20200501,000000,1695.7000000,1714.4000000,1676.0000000,1710.2000000,154314
20200503,000000,1711.2000000,1711.7000000,1700.3000000,1707.1000000,6868
20200504,000000,1707.1000000,1726.0000000,1702.3000000,1711.8000000,132696
20200505,000000,1711.7000000,1717.8000000,1695.4000000,1712.5000000,166637
20200506,000000,1712.4000000,1716.6000000,1683.0000000,1692.2000000,179889
20200507,000000,1692.2000000,1733.2000000,1686.8000000,1724.7000000,200777
20200508,000000,1724.8000000,1735.5000000,1703.1000000,1704.8000000,185300
20200510,000000,1706.0000000,1711.3000000,1704.5000000,1708.7000000,5557
20200511,000000,1708.6000000,1713.8000000,1692.1000000,1699.4000000,148010
20200512,000000,1699.5000000,1716.7000000,1693.5000000,1705.7000000,139741
20200513,000000,1705.6000000,1727.9000000,1701.6000000,1726.5000000,176294
20200514,000000,1726.6000000,1746.5000000,1716.0000000,1742.1000000,192669
20200515,000000,1742.1000000,1761.2000000,1736.8000000,1754.1000000,178583
20200517,000000,1757.5000000,1768.3000000,1755.2000000,1766.5000000,12536
20200518,000000,1766.4000000,1775.8000000,1729.4000000,1736.9000000,241972
20200519,000000,1737.0000000,1751.6000000,1727.2000000,1749.6000000,166639
20200520,000000,1749.5000000,1757.6000000,1744.0000000,1749.8000000,153438
20200521,000000,1749.7000000,1749.7000000,1715.3000000,1725.5000000,187269
20200522,000000,1725.6000000,1742.0000000,1722.5000000,1734.7000000,141535
20200524,000000,1734.8000000,1736.9000000,1729.6000000,1730.6000000,2341
20200525,000000,1730.6000000,1731.5000000,1718.0000000,1727.1000000,52893
20200526,000000,1727.0000000,1737.2000000,1700.0000000,1705.5000000,167758
20200527,000000,1705.4000000,1713.2000000,1684.2000000,1707.9000000,94194
20200528,000000,1708.2000000,1736.4000000,1705.0000000,1736.2000000,9850
20200529,000000,1736.2000000,1754.5000000,1725.3000000,1743.0000000,137062
20200531,000000,1751.7000000,1758.6000000,1748.9000000,1755.2000000,6304
20200601,000000,1755.2000000,1761.0000000,1737.6000000,1755.2000000,138863
20200602,000000,1755.2000000,1757.0000000,1728.0000000,1733.2000000,168306
20200603,000000,1733.1000000,1733.8000000,1690.3000000,1703.1000000,243416
20200604,000000,1703.1000000,1729.0000000,1698.9000000,1718.7000000,189924
20200605,000000,1718.6000000,1723.2000000,1671.7000000,1688.6000000,261311
20200607,000000,1686.7000000,1688.2000000,1680.7000000,1684.6000000,5253
20200608,000000,1684.7000000,1707.6000000,1684.6000000,1703.8000000,146647
20200609,000000,1703.8000000,1729.4000000,1697.6000000,1719.4000000,174143
20200610,000000,1719.4000000,1749.8000000,1714.1000000,1744.4000000,192633
20200611,000000,1744.5000000,1754.9000000,1727.5000000,1733.2000000,191423
20200612,000000,1733.5000000,1753.0000000,1728.2000000,1737.3000000,140275
20200614,000000,1740.7000000,1743.8000000,1735.8000000,1740.9000000,4432
20200615,000000,1740.8000000,1742.2000000,1706.2000000,1730.5000000,191539
20200616,000000,1730.5000000,1739.5000000,1721.8000000,1734.7000000,124318
20200617,000000,1734.5000000,1739.3000000,1717.3000000,1737.0000000,131227
20200618,000000,1736.9000000,1749.2000000,1722.7000000,1730.6000000,149006
20200619,000000,1730.6000000,1760.9000000,1729.9000000,1756.2000000,167012
20200621,000000,1765.8000000,1766.2000000,1759.4000000,1762.5000000,9063
20200622,000000,1762.4000000,1779.0000000,1753.5000000,1767.2000000,210176
20200623,000000,1767.2000000,1787.0000000,1758.3000000,1784.9000000,187995
20200624,000000,1784.8000000,1796.1000000,1764.1000000,1771.6000000,225654
20200625,000000,1771.6000000,1779.6000000,1764.5000000,1775.8000000,141362
20200626,000000,1775.7000000,1786.2000000,1754.0000000,1784.8000000,189230
20200628,000000,1789.2000000,1790.4000000,1784.1000000,1784.8000000,6683
20200629,000000,1784.9000000,1789.4000000,1776.5000000,1784.8000000,119776
20200630,000000,1784.8000000,1804.0000000,1774.8000000,1799.4000000,184308
20200701,000000,1799.3000000,1807.7000000,1767.9000000,1778.3000000,250189
20200702,000000,1778.1000000,1791.7000000,1766.3000000,1787.0000000,171962
20200703,000000,1786.8000000,1788.9000000,1783.4000000,1787.3000000,38701
20200705,000000,1787.0000000,1788.8000000,1785.3000000,1786.4000000,2250
20200706,000000,1786.5000000,1799.0000000,1779.2000000,1794.9000000,133063
20200707,000000,1794.9000000,1810.8000000,1781.2000000,1807.1000000,205296
20200708,000000,1807.2000000,1829.8000000,1803.8000000,1818.4000000,193769
20200709,000000,1818.3000000,1825.5000000,1799.6000000,1808.9000000,233055
20200710,000000,1808.9000000,1817.0000000,1796.5000000,1801.8000000,181794
20200712,000000,1803.4000000,1806.0000000,1802.1000000,1803.9000000,4425
20200713,000000,1803.9000000,1818.7000000,1802.8000000,1804.9000000,166602
20200714,000000,1804.9000000,1815.0000000,1791.1000000,1812.7000000,210558
20200715,000000,1813.1000000,1819.5000000,1804.0000000,1815.9000000,167799
20200716,000000,1815.9000000,1816.2000000,1794.1000000,1798.1000000,178604
20200717,000000,1798.1000000,1813.9000000,1795.2000000,1812.1000000,149538
20200719,000000,1812.3000000,1812.5000000,1809.8000000,1810.3000000,3442
20200720,000000,1810.3000000,1823.4000000,1806.6000000,1819.3000000,159696
